year,date,rank,song,artist,binary,language,total_words,non_e_words,percent,individual songs,Position,Streams,spotify date,spins,radio_rank,chartmetric date
2021,2021-02-20,53,beat box,spotemgottem,0,english,336,0,0,NA,201,1456858,NA,263,477,2021-02-11
2021,2021-02-20,46,beers and sunshine,darius rucker,0,english,301,0,0,NA,201,1456858,NA,3718,23,2021-02-11
2021,2021-02-20,86,"big, big plans",chris lane,0,english,424,0,0,NA,201,1456858,NA,2187,55,2021-02-11
2021,2021-02-20,81,box of churches,pooh shiesty,0,english,628,0,0,1,201,1456858,NA,250,501,NA
2021,2021-02-20,47,damage,her,0,english,291,0,0,NA,201,1456858,NA,3100,33,2021-02-11
2021,2021-02-20,50,down to one,luke bryan,0,english,379,0,0,NA,201,1456858,NA,3441,28,2021-02-11
2021,2021-02-20,77,finesse out the gang way,lil durk,0,english,716,0,0,NA,201,1456858,NA,250,501,NA
2021,2021-02-20,35,good time,niko moon,0,english,371,0,0,NA,201,1456858,NA,3146,32,2021-02-11
2021,2021-02-20,70,happy does,kenny chesney,0,english,303,0,0,NA,201,1456858,NA,2779,40,2021-02-11
2021,2021-02-20,73,hell of a view,eric church,0,english,229,0,0,NA,201,1456858,NA,1813,69,2021-02-11
2021,2021-02-20,39,hole in the bottle,kelsea ballerini,0,english,296,0,0,1,201,1456858,NA,3857,22,2021-02-11
2021,2021-02-20,20,i hope,gabby barrett,0,english,471,0,0,NA,201,1456858,NA,4099,19,2021-02-11
2021,2021-02-20,42,just the way,parmalee,0,english,511,0,0,NA,201,1456858,NA,3445,27,2021-02-11
2021,2021-02-20,48,kings and queens,ava max,0,english,312,0,0,NA,201,1456858,NA,3594,25,2021-02-11
2021,2021-02-20,68,lady,brett young,0,english,268,0,0,NA,201,1456858,NA,2388,50,2021-02-11
2021,2021-02-20,95,lifestyle,jason derulo,0,english,277,0,0,NA,201,1456858,NA,1593,81,2021-02-11
2021,2021-02-20,61,long live,florida georgia line,0,english,269,0,0,NA,201,1456858,NA,2503,47,2021-02-11
2021,2021-02-20,72,mommas house,dustin lynch,0,english,374,0,0,NA,201,1456858,NA,2194,54,2021-02-11
2021,2021-02-20,62,monsters,all time low,0,english,458,0,0,NA,201,1456858,NA,1314,93,2021-02-11
2021,2021-02-20,82,my head and my heart,ava max,0,english,302,0,0,NA,201,1456858,NA,1725,72,2021-02-11
2021,2021-02-20,51,neighbors,pooh shiesty,0,english,724,1,0.14,1,201,1456858,NA,250,501,NA
2021,2021-02-20,84,no more parties,coi leray,0,english,603,0,0,NA,201,1456858,NA,250,501,NA
2021,2021-02-20,92,one too many,keith urban,0,english,387,0,0,NA,201,1456858,NA,1545,85,2021-02-11
2021,2021-02-20,89,pick up your feelings,jazmine sullivan,0,english,510,0,0,NA,201,1456858,NA,439,251,2021-02-11
2021,2021-02-20,100,quicksand,morray,0,english,848,8,0.94,NA,201,1456858,NA,1073,111,2021-02-11
2021,2021-02-20,79,somebody like that,tenille arts,0,english,295,0,0,NA,201,1456858,NA,2022,63,2021-02-11
2021,2021-02-20,40,starting over,chris stapleton,0,english,257,0,0,NA,201,1456858,NA,2725,43,2021-02-11
2021,2021-02-20,56,the good ones,gabby barrett,0,english,290,0,0,NA,201,1456858,NA,2297,51,2021-02-11
2021,2021-02-20,33,throat baby,brs kash,0,english,803,4,0.5,NA,201,1456858,NA,588,194,2021-02-11
2021,2021-02-20,33,throat baby,brs kash,0,english,803,4,0.5,NA,201,1456858,NA,1599,80,2021-02-11
2021,2021-02-20,54,what's your country song,thomas rhett,0,english,274,0,0,NA,201,1456858,NA,250,501,NA
2021,2021-02-20,88,you got it,vedo,0,english,473,0,0,NA,201,1456858,NA,1246,98,2021-02-11
2021,2021-02-20,26,you're mines still,yung bleu,0,english,468,0,0,NA,201,1456858,NA,250,501,NA
2021,2021-02-27,65,afterglow,ed sheeran,0,english,239,0,0,NA,201,1396435,NA,1564,79,2021-02-18
2021,2021-02-27,96,almost maybes,jordan davis,0,english,375,0,0,NA,201,1396435,NA,1850,64,2021-02-18
2021,2021-02-27,97,back to the streets,saweetie,0,english,526,0,0,NA,201,1396435,NA,2045,58,2021-02-18
2021,2021-02-27,31,bang,ajr,0,english,362,0,0,NA,201,1396435,NA,4071,18,2021-02-18
2021,2021-02-27,54,beat box,spotemgottem,0,english,336,0,0,NA,201,1396435,NA,350,333,2021-02-18
2021,2021-02-27,42,beers and sunshine,darius rucker,0,english,301,0,0,1,201,1396435,NA,4023,20,2021-02-18
2021,2021-02-27,92,bichota,karol g,1,spanish,370,370,100,NA,201,1396435,NA,268,466,2021-02-18
2021,2021-02-27,89,"big, big plans",chris lane,0,english,424,0,0,NA,201,1396435,NA,2107,56,2021-02-18
2021,2021-02-27,44,damage,her,0,english,291,0,0,1,201,1396435,NA,3204,33,2021-02-18
2021,2021-02-27,46,down to one,luke bryan,0,english,379,0,0,NA,201,1396435,NA,3656,25,2021-02-18
2021,2021-02-27,79,finesse out the gang way,lil durk,0,english,716,0,0,NA,201,1396435,NA,250,501,NA
2021,2021-02-27,93,glad you exist,dan and shay,0,english,288,0,0,NA,201,1396435,NA,663,170,2021-02-18
2021,2021-02-27,35,good time,niko moon,0,english,371,0,0,NA,201,1396435,NA,3134,34,2021-02-18
2021,2021-02-27,83,happy does,kenny chesney,0,english,303,0,0,NA,201,1396435,NA,1481,88,2021-02-18
2021,2021-02-27,73,hell of a view,eric church,0,english,229,0,0,NA,201,1396435,NA,1895,62,2021-02-18
2021,2021-02-27,52,hole in the bottle,kelsea ballerini,0,english,296,0,0,NA,201,1396435,NA,3395,29,2021-02-18
2021,2021-02-27,100,how they remember you,rascal flatts,0,english,348,0,0,NA,201,1396435,NA,2251,54,2021-02-18
2021,2021-02-27,19,i hope,gabby barrett,0,english,471,0,0,NA,201,1396435,NA,3916,22,2021-02-18
2021,2021-02-27,40,just the way,parmalee,0,english,511,0,0,NA,201,1396435,NA,3660,24,2021-02-18
2021,2021-02-27,63,lady,brett young,0,english,268,0,0,NA,201,1396435,NA,2666,42,2021-02-18
2021,2021-02-27,76,lifestyle,jason derulo,0,english,277,0,0,NA,201,1396435,NA,1741,69,2021-02-18
2021,2021-02-27,95,like i want you,giveon,0,english,318,0,0,NA,201,1396435,NA,285,416,2021-02-18
2021,2021-02-27,48,long live,florida georgia line,0,english,269,0,0,NA,201,1396435,NA,2771,40,2021-02-18
2021,2021-02-27,72,mommas house,dustin lynch,0,english,374,0,0,NA,201,1396435,NA,2331,52,2021-02-18
2021,2021-02-27,59,monsters,all time low,0,english,458,0,0,NA,201,1396435,NA,1353,96,2021-02-18
2021,2021-02-27,61,my head and my heart,ava max,0,english,302,0,0,NA,201,1396435,NA,2364,51,2021-02-18
2021,2021-02-27,75,neighbors,pooh shiesty,0,english,724,1,0.14,NA,201,1396435,NA,250,501,NA
2021,2021-02-27,70,no more parties,coi leray,0,english,603,0,0,NA,201,1396435,NA,250,501,NA
2021,2021-02-27,86,one too many,keith urban,0,english,387,0,0,NA,201,1396435,NA,1607,76,2021-02-18
2021,2021-02-27,88,pick up your feelings,jazmine sullivan,0,english,510,0,0,NA,201,1396435,NA,472,230,2021-02-18
2021,2021-02-27,94,quicksand,morray,0,english,848,8,0.94,NA,201,1396435,NA,1168,111,2021-02-18
2021,2021-02-27,78,somebody like that,tenille arts,0,english,295,0,0,NA,201,1396435,NA,2139,55,2021-02-18
2021,2021-02-27,55,the good ones,gabby barrett,0,english,290,0,0,NA,201,1396435,NA,2391,49,2021-02-18
2021,2021-02-27,50,time today,moneybagg yo,0,english,570,0,0,NA,201,1396435,NA,250,501,NA
2021,2021-02-27,56,what's your country song,thomas rhett,0,english,274,0,0,NA,201,1396435,NA,250,501,NA
2021,2021-02-27,85,you got it,vedo,0,english,473,0,0,NA,201,1396435,NA,1339,98,2021-02-18
2021,2021-02-27,24,you're mines still,yung bleu,0,english,468,0,0,NA,201,1396435,NA,250,501,NA
2021,2021-03-06,94,afterglow,ed sheeran,0,english,239,0,0,NA,201,1439156,NA,1204,106,2021-02-25
2021,2021-03-06,91,almost maybes,jordan davis,0,english,375,0,0,NA,201,1439156,NA,1843,64,2021-02-25
2021,2021-03-06,31,bang,ajr,0,english,362,0,0,NA,201,1439156,NA,3819,23,2021-02-25
2021,2021-03-06,47,beat box,spotemgottem,0,english,336,0,0,NA,201,1439156,NA,485,227,2021-02-25
2021,2021-03-06,46,beers and sunshine,darius rucker,0,english,301,0,0,NA,201,1439156,NA,3589,25,2021-02-25
2021,2021-03-06,45,damage,her,0,english,291,0,0,NA,201,1439156,NA,3273,29,2021-02-25
2021,2021-03-06,37,down to one,luke bryan,0,english,379,0,0,NA,201,1439156,NA,4080,19,2021-02-25
2021,2021-03-06,72,finesse out the gang way,lil durk,0,english,716,0,0,NA,201,1439156,NA,249,501,NA
2021,2021-03-06,93,glad you exist,dan and shay,0,english,288,0,0,NA,201,1439156,NA,889,131,2021-02-25
2021,2021-03-06,25,good time,niko moon,0,english,371,0,0,NA,201,1439156,NA,3225,31,2021-02-25
2021,2021-03-06,73,hell of a view,eric church,0,english,229,0,0,NA,201,1439156,NA,1942,60,2021-02-25
2021,2021-03-06,69,hole in the bottle,kelsea ballerini,0,english,296,0,0,NA,201,1439156,NA,1896,62,2021-02-25
2021,2021-03-06,18,i hope,gabby barrett,0,english,471,0,0,NA,201,1439156,NA,3901,21,2021-02-25
2021,2021-03-06,35,just the way,parmalee,0,english,511,0,0,NA,201,1439156,NA,3882,22,2021-02-25
2021,2021-03-06,66,lady,brett young,0,english,268,0,0,NA,201,1439156,NA,2807,40,2021-02-25
2021,2021-03-06,74,lifestyle,jason derulo,0,english,277,0,0,NA,201,1439156,NA,1860,63,2021-02-25
2021,2021-03-06,100,like i want you,giveon,0,english,318,0,0,NA,201,1439156,NA,267,458,2021-02-25
2021,2021-03-06,60,long live,florida georgia line,0,english,269,0,0,NA,201,1439156,NA,3015,36,2021-02-25
2021,2021-03-06,92,made for you,jake owen,0,english,242,0,0,NA,201,1439156,NA,1963,59,2021-02-25
2021,2021-03-06,75,mommas house,dustin lynch,0,english,374,0,0,NA,201,1439156,NA,2436,48,2021-02-25
2021,2021-03-06,55,monsters,all time low,0,english,458,0,0,1,201,1439156,NA,1404,86,2021-02-25
2021,2021-03-06,59,my head and my heart,ava max,0,english,302,0,0,NA,201,1439156,NA,2809,39,2021-02-25
2021,2021-03-06,79,neighbors,pooh shiesty,0,english,724,1,0.14,NA,201,1439156,NA,249,501,NA
2021,2021-03-06,32,no more parties,coi leray,0,english,603,0,0,NA,201,1439156,NA,249,501,NA
2021,2021-03-06,85,one too many,keith urban,0,english,387,0,0,NA,201,1439156,NA,1678,75,2021-02-25
2021,2021-03-06,89,pick up your feelings,jazmine sullivan,0,english,510,0,0,NA,201,1439156,NA,566,195,2021-02-25
2021,2021-03-06,87,quicksand,morray,0,english,848,8,0.94,NA,201,1439156,NA,1247,103,2021-02-25
2021,2021-03-06,77,somebody like that,tenille arts,0,english,295,0,0,NA,201,1439156,NA,2230,55,2021-02-25
2021,2021-03-06,48,the good ones,gabby barrett,0,english,290,0,0,NA,201,1439156,NA,2453,47,2021-02-25
2021,2021-03-06,99,track star,mooski,0,english,494,0,0,NA,201,1439156,NA,249,501,NA
2021,2021-03-06,44,what's your country song,thomas rhett,0,english,274,0,0,NA,201,1439156,NA,249,501,NA
2021,2021-03-06,81,you got it,vedo,0,english,473,0,0,NA,201,1439156,NA,1404,87,2021-02-25
2021,2021-03-06,19,you're mines still,yung bleu,0,english,468,0,0,NA,201,1439156,NA,249,501,NA
2021,2021-03-06,90,zaza,6ix9ine,0,english,343,0,0,1,201,1439156,NA,249,501,NA
2021,2021-03-13,84,almost maybes,jordan davis,0,english,375,0,0,NA,201,1448031,NA,1919,62,2021-03-04
2021,2021-03-13,35,bang,ajr,0,english,362,0,0,NA,201,1448031,NA,3510,27,2021-03-04
2021,2021-03-13,53,beers and sunshine,darius rucker,0,english,301,0,0,NA,201,1448031,NA,2878,39,2021-03-04
2021,2021-03-13,100,bichota,karol g,1,spanish,370,370,100,NA,201,1448031,NA,259,501,NA
2021,2021-03-13,92,breaking up was easy in the 90s,sam hunt,0,english,405,0,0,NA,201,1448031,NA,1805,70,2021-03-04
2021,2021-03-13,46,damage,her,0,english,291,0,0,NA,201,1448031,NA,3353,29,2021-03-04
2021,2021-03-13,36,down to one,luke bryan,0,english,379,0,0,1,201,1448031,NA,4042,19,2021-03-04
2021,2021-03-13,94,drankin n smokin,future,0,english,582,2,0.34,NA,201,1448031,NA,314,391,2021-03-04
2021,2021-03-13,90,drunk and i don't wanna go home,elle king,0,english,428,0,0,NA,201,1448031,NA,259,501,NA
2021,2021-03-13,79,finesse out the gang way,lil durk,0,english,716,0,0,NA,201,1448031,NA,259,501,NA
2021,2021-03-13,91,glad you exist,dan and shay,0,english,288,0,0,NA,201,1448031,NA,975,121,2021-03-04
2021,2021-03-13,99,gone,dierks bentley,0,english,318,0,0,NA,201,1448031,NA,1527,84,2021-03-04
2021,2021-03-13,20,good time,niko moon,0,english,371,0,0,1,201,1448031,NA,3734,23,2021-03-04
2021,2021-03-13,70,hell of a view,eric church,0,english,229,0,0,NA,201,1448031,NA,2019,60,2021-03-04
2021,2021-03-13,89,hole in the bottle,kelsea ballerini,0,english,296,0,0,NA,201,1448031,NA,1364,94,2021-03-04
2021,2021-03-13,24,i hope,gabby barrett,0,english,471,0,0,NA,201,1448031,NA,3840,21,2021-03-04
2021,2021-03-13,33,just the way,parmalee,0,english,511,0,0,NA,201,1448031,NA,4128,17,2021-03-04
2021,2021-03-13,60,lady,brett young,0,english,268,0,0,NA,201,1448031,NA,3098,36,2021-03-04
2021,2021-03-13,71,lifestyle,jason derulo,0,english,277,0,0,1,201,1448031,NA,1991,61,2021-03-04
2021,2021-03-13,98,like i want you,giveon,0,english,318,0,0,NA,201,1448031,NA,268,479,2021-03-04
2021,2021-03-13,52,long live,florida georgia line,0,english,269,0,0,NA,201,1448031,NA,3045,37,2021-03-04
2021,2021-03-13,88,made for you,jake owen,0,english,242,0,0,NA,201,1448031,NA,2215,57,2021-03-04
2021,2021-03-13,67,mommas house,dustin lynch,0,english,374,0,0,NA,201,1448031,NA,2533,49,2021-03-04
2021,2021-03-13,55,monsters,all time low,0,english,458,0,0,NA,201,1448031,NA,1355,95,2021-03-04
2021,2021-03-13,76,neighbors,pooh shiesty,0,english,724,1,0.14,NA,201,1448031,NA,259,501,NA
2021,2021-03-13,37,no more parties,coi leray,0,english,603,0,0,NA,201,1448031,NA,330,366,2021-03-04
2021,2021-03-13,96,nobody,dylan scott,0,english,297,0,0,NA,201,1448031,NA,2170,58,2021-03-04
2021,2021-03-13,75,one too many,keith urban,0,english,387,0,0,NA,201,1448031,NA,1706,72,2021-03-04
2021,2021-03-13,95,pick up your feelings,jazmine sullivan,0,english,510,0,0,NA,201,1448031,NA,611,179,2021-03-04
2021,2021-03-13,83,quicksand,morray,0,english,848,8,0.94,NA,201,1448031,NA,1387,92,2021-03-04
2021,2021-03-13,73,somebody like that,tenille arts,0,english,295,0,0,NA,201,1448031,NA,2336,54,2021-03-04
2021,2021-03-13,48,starting over,chris stapleton,0,english,257,0,0,NA,201,1448031,NA,2796,41,2021-03-04
2021,2021-03-13,40,the good ones,gabby barrett,0,english,290,0,0,NA,201,1448031,NA,2584,45,2021-03-04
2021,2021-03-13,66,track star,mooski,0,english,494,0,0,NA,201,1448031,NA,327,372,2021-03-04
2021,2021-03-13,64,What You Know Bout Love,pop smoke,0,english,447,0,0,1,201,1448031,NA,259,501,NA
2021,2021-03-13,44,what's your country song,thomas rhett,0,english,274,0,0,NA,201,1448031,NA,259,501,NA
2021,2021-03-13,77,you got it,vedo,0,english,473,0,0,NA,201,1448031,NA,1544,83,2021-03-04
2021,2021-03-13,19,you're mines still,yung bleu,0,english,468,0,0,NA,201,1448031,NA,259,501,NA
2021,2021-03-20,78,almost maybes,jordan davis,0,english,375,0,0,NA,201,1478045,NA,1870,62,2021-03-11
2021,2021-03-20,54,beautiful mistakes,maroon 5,0,english,536,0,0,NA,201,1478045,NA,1577,73,2021-03-11
2021,2021-03-20,69,beers and sunshine,darius rucker,0,english,301,0,0,NA,201,1478045,NA,1949,60,2021-03-11
2021,2021-03-20,82,breaking up was easy in the 90s,sam hunt,0,english,405,0,0,NA,201,1478045,NA,1727,67,2021-03-11
2021,2021-03-20,50,damage,her,0,english,291,0,0,NA,201,1478045,NA,3184,29,2021-03-11
2021,2021-03-20,48,down to one,luke bryan,0,english,379,0,0,NA,201,1478045,NA,3433,21,2021-03-11
2021,2021-03-20,90,drankin n smokin,future,0,english,582,2,0.34,NA,201,1478045,NA,323,337,2021-03-11
2021,2021-03-20,91,finesse out the gang way,lil durk,0,english,716,0,0,NA,201,1478045,NA,237,501,NA
2021,2021-03-20,98,gone,dierks bentley,0,english,318,0,0,NA,201,1478045,NA,1567,74,2021-03-11
2021,2021-03-20,33,good time,niko moon,0,english,371,0,0,NA,201,1478045,NA,3008,32,2021-03-11
2021,2021-03-20,68,hell of a view,eric church,0,english,229,0,0,NA,201,1478045,NA,1922,61,2021-03-11
2021,2021-03-20,74,hellcats and trackhawks,lil durk,0,english,530,0,0,NA,201,1478045,NA,237,501,NA
2021,2021-03-20,31,just the way,parmalee,0,english,511,0,0,1,201,1478045,NA,4043,14,2021-03-11
2021,2021-03-20,55,lady,brett young,0,english,268,0,0,NA,201,1478045,NA,3256,26,2021-03-11
2021,2021-03-20,4,leave the door open,ava max,NA,english,476,0,0,NA,201,1478045,2021-03-11,237,501,NA
2021,2021-03-20,81,lifestyle,jason derulo,0,english,277,0,0,NA,201,1478045,NA,1695,69,2021-03-11
2021,2021-03-20,100,lil bit,nelly,0,english,577,0,0,NA,201,1478045,NA,458,229,2021-03-11
2021,2021-03-20,51,long live,florida georgia line,0,english,269,0,0,NA,201,1478045,NA,3120,30,2021-03-11
2021,2021-03-20,80,made for you,jake owen,0,english,242,0,0,NA,201,1478045,NA,2227,52,2021-03-11
2021,2021-03-20,62,mommas house,dustin lynch,0,english,374,0,0,NA,201,1478045,NA,2659,42,2021-03-11
2021,2021-03-20,59,monsters,all time low,0,english,458,0,0,NA,201,1478045,NA,1234,97,2021-03-11
2021,2021-03-20,87,neighbors,pooh shiesty,0,english,724,1,0.14,NA,201,1478045,NA,237,501,NA
2021,2021-03-20,39,no more parties,coi leray,0,english,603,0,0,NA,201,1478045,NA,391,277,2021-03-11
2021,2021-03-20,89,nobody,dylan scott,0,english,297,0,0,NA,201,1478045,NA,2123,55,2021-03-11
2021,2021-03-20,76,one too many,keith urban,0,english,387,0,0,NA,201,1478045,NA,1670,70,2021-03-11
2021,2021-03-20,85,pick up your feelings,jazmine sullivan,0,english,510,0,0,NA,201,1478045,NA,653,152,2021-03-11
2021,2021-03-20,79,quicksand,morray,0,english,848,8,0.94,NA,201,1478045,NA,1320,92,2021-03-11
2021,2021-03-20,71,somebody like that,tenille arts,0,english,295,0,0,NA,201,1478045,NA,2350,48,2021-03-11
2021,2021-03-20,41,starting over,chris stapleton,0,english,257,0,0,NA,201,1478045,NA,2705,39,2021-03-11
2021,2021-03-20,60,track star,mooski,0,english,494,0,0,NA,201,1478045,NA,560,185,2021-03-11
2021,2021-03-20,99,What You Know Bout Love,pop smoke,0,english,447,0,0,NA,201,1478045,NA,237,501,NA
2021,2021-03-20,30,what's your country song,thomas rhett,0,english,274,0,0,NA,201,1478045,NA,237,501,NA
2021,2021-03-20,75,you got it,vedo,0,english,473,0,0,1,201,1478045,NA,1431,83,2021-03-11
2021,2021-03-20,21,you're mines still,yung bleu,0,english,468,0,0,NA,201,1478045,NA,237,501,NA
2021,2021-03-27,73,almost maybes,jordan davis,0,english,375,0,0,NA,201,1437966,NA,1899,61,2021-03-18
2021,2021-03-27,81,beers and sunshine,darius rucker,0,english,301,0,0,NA,201,1437966,NA,1637,72,2021-03-18
2021,2021-03-27,76,breaking up was easy in the 90s,sam hunt,0,english,405,0,0,NA,201,1437966,NA,1811,67,2021-03-18
2021,2021-03-27,48,damage,her,0,english,291,0,0,NA,201,1437966,NA,3277,23,2021-03-18
2021,2021-03-27,53,down to one,luke bryan,0,english,379,0,0,NA,201,1437966,NA,3048,28,2021-03-18
2021,2021-03-27,93,drankin n smokin,future,0,english,582,2,0.34,NA,201,1437966,NA,366,293,2021-03-18
2021,2021-03-27,97,finesse out the gang way,lil durk,0,english,716,0,0,NA,201,1437966,NA,239,501,NA
2021,2021-03-27,86,glad you exist,dan and shay,0,english,288,0,0,NA,201,1437966,NA,1151,102,2021-03-18
2021,2021-03-27,98,gone,dierks bentley,0,english,318,0,0,NA,201,1437966,NA,1699,69,2021-03-18
2021,2021-03-27,41,good time,niko moon,0,english,371,0,0,NA,201,1437966,NA,2202,52,2021-03-18
2021,2021-03-27,63,hell of a view,eric church,0,english,229,0,0,NA,201,1437966,NA,2085,56,2021-03-18
2021,2021-03-27,94,hellcats and trackhawks,lil durk,0,english,530,0,0,NA,201,1437966,NA,239,501,NA
2021,2021-03-27,38,just the way,parmalee,0,english,511,0,0,NA,201,1437966,NA,4020,16,2021-03-18
2021,2021-03-27,54,lady,brett young,0,english,268,0,0,NA,201,1437966,NA,3726,19,2021-03-18
2021,2021-03-27,2,leave the door open,ava max,NA,english,476,0,0,NA,201,1437966,NA,239,501,NA
2021,2021-03-27,99,lil bit,nelly,0,english,577,0,0,NA,201,1437966,NA,471,220,2021-03-18
2021,2021-03-27,49,long live,florida georgia line,0,english,269,0,0,NA,201,1437966,NA,3241,24,2021-03-18
2021,2021-03-27,77,made for you,jake owen,0,english,242,0,0,NA,201,1437966,NA,2331,49,2021-03-18
2021,2021-03-27,65,mommas house,dustin lynch,0,english,374,0,0,NA,201,1437966,NA,2748,36,2021-03-18
2021,2021-03-27,60,monsters,all time low,0,english,458,0,0,NA,201,1437966,NA,1151,103,2021-03-18
2021,2021-03-27,92,neighbors,pooh shiesty,0,english,724,1,0.14,NA,201,1437966,NA,239,501,NA
2021,2021-03-27,26,no more parties,coi leray,0,english,603,0,0,1,201,1437966,NA,282,410,2021-03-18
2021,2021-03-27,26,no more parties,coi leray,0,english,603,0,0,1,201,1437966,NA,467,223,2021-03-18
2021,2021-03-27,85,nobody,dylan scott,0,english,297,0,0,NA,201,1437966,NA,2158,53,2021-03-18
2021,2021-03-27,82,one too many,keith urban,0,english,387,0,0,NA,201,1437966,NA,1836,65,2021-03-18
2021,2021-03-27,75,pick up your feelings,jazmine sullivan,0,english,510,0,0,1,201,1437966,NA,780,140,2021-03-18
2021,2021-03-27,74,quicksand,morray,0,english,848,8,0.94,NA,201,1437966,NA,1500,80,2021-03-18
2021,2021-03-27,90,settling down,miranda lambert,0,english,283,0,0,NA,201,1437966,NA,1560,76,2021-03-18
2021,2021-03-27,67,somebody like that,tenille arts,0,english,295,0,0,NA,201,1437966,NA,2414,47,2021-03-18
2021,2021-03-27,35,starting over,chris stapleton,0,english,257,0,0,NA,201,1437966,NA,2817,34,2021-03-18
2021,2021-03-27,33,the good ones,gabby barrett,0,english,290,0,0,NA,201,1437966,NA,2863,31,2021-03-18
2021,2021-03-27,55,track star,mooski,0,english,494,0,0,NA,201,1437966,NA,913,124,2021-03-18
2021,2021-03-27,100,undivided,tim mcgraw,0,english,349,0,0,1,201,1437966,NA,1679,70,2021-03-18
