year,date,rank,song,artist,binary,language,total_words,non_e_words,percent,individual songs,position,streams,spotify date,spins,radio_rank
2021,2021-04-03,17,Astronaut In The Ocean,Masked Wolf,0,english,441,0,0.00,,,,,,
2021,2021-04-03,18,You're Mines Still,Yung Bleu,0,english,468,0,0.00,,,,,,
2021,2021-04-03,19,Wants And Needs,Drake,0,english,609,2,0.33,,,,,,
2021,2021-04-03,20,Hold On,Justin Bieber,0,english,323,0,0.00,1,,,,,
2021,2021-04-03,21,Positions,Ariana Grande,0,english,351,0,0.00,,,,,,
2021,2021-04-03,22,you broke me first,Tate McRae,0,english,328,0,0.00,,,,,,
2021,2021-04-03,23,Beat Box,SpotemGottem,0,english,336,0,0.00,,,,,,
2021,2021-04-03,24,Best Friend,Saweetie,0,english,529,0,0.00,,,,,,
2021,2021-04-03,25,On Me,Lil Baby,0,english,490,0,0.00,,,,,,
2021,2021-04-03,26,Dynamite,BTS,0,english,450,0,0.00,,,,,,
2021,2021-04-03,27,Streets,Doja Cat,0,english,432,4,0.93,,,,,,
2021,2021-04-03,28,Dakiti,Bad Bunny,1,spanish,415,415,100.00,,,,,,
2021,2021-04-03,29,Heartbreak Anniversary,Giveon,0,english,266,0,0.00,,,,,,
2021,2021-04-03,30,No More Parties,Coi Leray,0,english,603,0,0.00,,,,,,
2021,2021-04-03,31,My Exs Best Friend,Machine Gun Kelly,0,english,365,0,0.00,,,,,,
2021,2021-04-03,32,Street Runner,Rod Wave,0,english,495,0,0.00,,,,,,
2021,2021-04-03,33,For The Night,Pop Smoke,0,english,581,0,0.00,,,,,,
2021,2021-04-03,34,Good Days,SZA,0,english,431,0,0.00,,,,,,
2021,2021-04-03,35,What's Your Country Song,Thomas Rhett,0,english,274,0,0.00,,,,,,
2021,2021-04-03,36,Without You,The Kid LAROI,0,english,309,0,0.00,,,,,,
2021,2021-04-03,37,The Good Ones,Gabby Barrett,0,english,290,0,0.00,,,,,,
2021,2021-04-03,38,Whoopty,CJ,0,english,395,11,2.78,,,,,,
2021,2021-04-03,39,Put Your Records On,Ritt Momney,0,english,271,0,0.00,,,,,,
2021,2021-04-03,40,Beautiful Mistakes,Maroon 5,0,english,536,0,0.00,,,,,,
2021,2021-04-03,41,Starting Over,Chris Stapleton,0,english,257,0,0.00,,,,,,
2021,2021-04-03,42,Headshot,Lil Tjay,0,english,512,1,0.20,1,,,,,
2021,2021-04-03,43,As I Am,Justin Bieber Featuring Khalid,0,english,329,0,0.00,1,,,,,
2021,2021-04-03,44,Telepatia,Kali Uchis,0,english,277,156,56.32,,,,,,
2021,2021-04-03,45,Cry Baby,Megan Thee Stallion,0,english,511,0,0.00,,,,,,
2021,2021-04-03,46,Just The Way,Parmalee,0,english,511,0,0.00,,,,,,
2021,2021-04-03,47,Better Together,Luke Combs,0,english,334,0,0.00,,,,,,
2021,2021-04-03,48,My Head And My Heart,Ava Max,0,english,302,0,0.00,,,,,,
2021,2021-04-03,49,Good Time,Niko Moon,0,english,371,0,0.00,,,,,,
2021,2021-04-03,50,Willow,Taylor Swift,0,english,412,0,0.00,,,,,,
2021,2021-04-03,51,We're Good,Dua Lipa,0,english,294,0,0.00,,,,,,
2021,2021-04-03,52,Lady,Brett Young,0,english,268,0,0.00,1,,,,,
2021,2021-04-03,53,Track Star,Mooski,0,english,494,0,0.00,,,,,,
2021,2021-04-03,54,Long Live,Florida Georgia Line,0,english,269,0,0.00,,,,,,
2021,2021-04-03,55,Time Today,Moneybagg Yo,0,english,570,0,0.00,,,,,,
2021,2021-04-03,56,Lemon Pepper Freestyle,Drake Featuring Rick Ross,0,english,1158,2,0.17,,,,,,
2021,2021-04-03,57,Heat Waves,Glass Animals,0,english,417,0,0.00,,,,,,
2021,2021-04-03,58,Damage,her,0,english,291,0,0.00,,,,,,
2021,2021-04-03,59,Goosebumps,Travis Scott,0,english,539,0,0.00,,,,,,
2021,2021-04-03,60,Down To One,Luke Bryan,0,english,379,0,0.00,,,,,,
2021,2021-04-03,61,Forever After All,Luke Combs,0,english,304,0,0.00,,,,,,
2021,2021-04-03,62,Unstable,Justin Bieber,0,english,259,0,0.00,1,,,,,
2021,2021-04-03,63,Mommas House,Dustin Lynch,0,english,374,0,0.00,,,,,,
2021,2021-04-03,64,Off My Face,Justin Bieber,0,english,197,0,0.00,1,,,,,
2021,2021-04-03,65,Hell Of A View,Eric Church,0,english,229,0,0.00,,,,,,
2021,2021-04-03,66,Ghost,Justin Bieber,0,english,226,0,0.00,1,,,,,
2021,2021-04-03,67,Somebody Like That,Tenille Arts,0,english,295,0,0.00,,,,,,
2021,2021-04-03,68,2 Much,Justin Bieber,0,english,308,0,0.00,1,,,,,
2021,2021-04-03,69,Real As It Gets,Lil Baby,0,english,845,6,0.71,,,,,,
2021,2021-04-03,70,Monsters,All Time Low,0,english,458,0,0.00,,,,,,
2021,2021-04-03,71,Body,Megan Thee Stallion,0,english,480,0,0.00,,,,,,
2021,2021-04-03,72,Buss It,Erica Banks,0,english,478,3,0.63,,,,,,
2021,2021-04-03,73,La Noche de Anoche,Bad Bunny,1,spanish,499,499,100.00,,,,,,
2021,2021-04-03,74,Masterpiece,DaBaby,0,english,881,0,0.00,,,,,,
2021,2021-04-03,75,The Business,Tiesto,0,english,292,0,0.00,,,,,,
2021,2021-04-03,76,Deserve You,Justin Bieber,0,english,356,0,0.00,1,,,,,
2021,2021-04-03,77,Wasted On You,Morgan Wallen,0,english,278,0,0.00,,,,,,
2021,2021-04-03,78,Made For You,Jake Owen,0,english,242,0,0.00,,,,,,
2021,2021-04-03,79,Breaking Up Was Easy In The 90s,Sam Hunt,0,english,405,0,0.00,,,,,,
2021,2021-04-03,80,Quicksand,Morray,0,english,848,8,0.94,,,,,,
2021,2021-04-03,81,Die For You,Justin Bieber,0,english,310,0,0.00,1,,,,,
2021,2021-04-03,82,Tombstone,Rod Wave,0,english,388,0,0.00,,,,,,
2021,2021-04-03,83,Pick Up Your Feelings,Jazmine Sullivan,0,english,510,0,0.00,,,,,,
2021,2021-04-03,84,Love You Different,Justin Bieber Featuring BEAM,0,english,356,0,0.00,1,,,,,
2021,2021-04-03,85,Glad You Exist,Dan and Shay,0,english,288,0,0.00,,,,,,
2021,2021-04-03,86,Almost Maybes,Jordan Davis,0,english,375,0,0.00,,,,,,
2021,2021-04-03,87,Loved By You,Justin Bieber,0,english,373,0,0.00,1,,,,,
2021,2021-04-03,88,You Got It,VEDO,0,english,473,0,0.00,,,,,,
2021,2021-04-03,89,Girl Like Me,Black Eyed Peas,0,english,474,142,29.96,,,,,,
2021,2021-04-03,90,One Too Many,Keith Urban,0,english,387,0,0.00,,,,,,
2021,2021-04-03,91,Somebody,Justin Bieber,0,english,340,0,0.00,1,,,,,
2021,2021-04-03,92,Hello,Pop Smoke,0,english,530,13,2.45,,,,,,
2021,2021-04-03,93,Nobody,Dylan Scott,0,english,297,0,0.00,,,,,,
2021,2021-04-03,94,Famous Friends,Chris Young,0,english,267,0,0.00,,,,,,
2021,2021-04-03,95,Settling Down,Miranda Lambert,0,english,283,0,0.00,,,,,,
2021,2021-04-03,96,Sand In My Boots,Morgan Wallen,0,english,286,3,1.05,,,,,,
2021,2021-04-03,97,Neighbors,Pooh Shiesty,0,english,724,1,0.14,,,,,,
2021,2021-04-03,98,Bandido,Myke Towers,1,spanish,598,598,100.00,,,,,,
2021,2021-04-03,99,Drankin N Smokin,Future,0,english,582,2,0.34,,,,,,
2021,2021-04-03,100,Beers And Sunshine,Darius Rucker,0,english,301,0,0.00,,,,,,
2021,2021-04-10,1,Montero Call Me By Your Name,Lil Nas X,0,english,339,0,0.00,1,,,,,
2021,2021-04-10,2,Peaches,Justin Bieber,0,english,491,0,0.00,,,,,,
2021,2021-04-10,3,Leave The Door Open,Silk Sonic,0,english,476,0,0.00,,,,,,
2021,2021-04-10,4,Up,Cardi B,0,english,536,0,0.00,,,,,,
2021,2021-04-10,5,Drivers License,Olivia Rodrigo,0,english,356,0,0.00,,,,,,
2021,2021-04-10,6,Save Your Tears,The Weeknd,0,english,267,0,0.00,,,,,,
2021,2021-04-10,7,Levitating,Dua Lipa,0,english,498,0,0.00,,,,,,
2021,2021-04-10,8,Blinding Lights,The Weeknd,0,english,259,0,0.00,,,,,,
2021,2021-04-10,9,Mood,24kGoldn,0,english,455,0,0.00,,,,,,
2021,2021-04-10,10,What You Know Bout Love,Pop Smoke,0,english,464,0,0.00,,,,,,
2021,2021-04-10,11,Tombstone,Rod Wave,0,english,388,0,0.00,1,,,,,
2021,2021-04-10,12,Astronaut In The Ocean,Masked Wolf,0,english,441,0,0.00,,,,,,
2021,2021-04-10,13,What's Next,Drake,0,english,548,3,0.55,,,,,,
2021,2021-04-10,14,34 plus 35,Ariana Grande,0,english,485,0,0.00,,,,,,
2021,2021-04-10,15,Go Crazy,Chris Brown,0,english,563,0,0.00,,,,,,
2021,2021-04-10,16,Street Runner,Rod Wave,0,english,495,0,0.00,1,,,,,
2021,2021-04-10,17,Best Friend,Saweetie,0,english,529,0,0.00,,,,,,
2021,2021-04-10,18,Calling My Phone,Lil Tjay,0,english,647,0,0.00,,,,,,
2021,2021-04-10,19,Therefore I Am,Billie Eilish,0,english,323,0,0.00,,,,,,
2021,2021-04-10,20,Back In Blood,Pooh Shiesty,0,english,716,0,0.00,,,,,,
2021,2021-04-10,21,you broke me first,Tate McRae,0,english,328,0,0.00,,,,,,
2021,2021-04-10,22,Richer,Rod Wave,0,english,488,0,0.00,1,,,,,
2021,2021-04-10,23,You're Mines Still,Yung Bleu,0,english,468,0,0.00,,,,,,
2021,2021-04-10,24,Beat Box,SpotemGottem,0,english,336,0,0.00,,,,,,
2021,2021-04-10,25,Positions,Ariana Grande,0,english,351,0,0.00,,,,,,
2021,2021-04-10,26,On Me,Lil Baby,0,english,490,0,0.00,,,,,,
2021,2021-04-10,27,Dakiti,Bad Bunny,1,spanish,415,415,100.00,,,,,,
2021,2021-04-10,28,Heartbreak Anniversary,Giveon,0,english,266,0,0.00,,,,,,
2021,2021-04-10,29,My Exs Best Friend,Machine Gun Kelly,0,english,365,0,0.00,,,,,,
2021,2021-04-10,30,Dynamite,BTS,0,english,450,0,0.00,,,,,,
2021,2021-04-10,31,Without You,The Kid LAROI,0,english,309,0,0.00,,,,,,
2021,2021-04-10,32,The Good Ones,Gabby Barrett,0,english,290,0,0.00,,,,,,
2021,2021-04-10,33,Beautiful Mistakes,Maroon 5,0,english,536,0,0.00,,,,,,
2021,2021-04-10,34,Wants And Needs,Drake,0,english,609,2,0.33,,,,,,
2021,2021-04-10,35,Streets,Doja Cat,0,english,432,4,0.93,,,,,,
2021,2021-04-10,36,Anyone,Justin Bieber,0,english,325,0,0.00,,,,,,
2021,2021-04-10,37,For The Night,Pop Smoke,0,english,581,0,0.00,,,,,,
2021,2021-04-10,38,Whoopty,CJ,0,english,395,11,2.78,,,,,,
2021,2021-04-10,39,No More Parties,Coi Leray,0,english,603,0,0.00,,,,,,
2021,2021-04-10,40,Good Days,SZA,0,english,431,0,0.00,,,,,,
2021,2021-04-10,41,Starting Over,Chris Stapleton,0,english,257,0,0.00,,,,,,
2021,2021-04-10,42,What's Your Country Song,Thomas Rhett,0,english,274,0,0.00,,,,,,
2021,2021-04-10,43,Put Your Records On,Ritt Momney,0,english,271,0,0.00,,,,,,
2021,2021-04-10,44,Cry Baby,Megan Thee Stallion,0,english,511,0,0.00,,,,,,
2021,2021-04-10,45,Long Live,Florida Georgia Line,0,english,269,0,0.00,1,,,,,
2021,2021-04-10,46,Hold On,Justin Bieber,0,english,323,0,0.00,,,,,,
2021,2021-04-10,47,Track Star,Mooski,0,english,494,0,0.00,,,,,,
2021,2021-04-10,48,We're Good,Dua Lipa,0,english,294,0,0.00,,,,,,
2021,2021-04-10,49,Hard For The Next,Moneybagg Yo,0,english,574,0,0.00,1,,,,,
2021,2021-04-10,50,Heat Waves,Glass Animals,0,english,417,0,0.00,,,,,,
2021,2021-04-10,51,You All Over Me Taylor's Version,Taylor Swift,0,english,297,0,0.00,1,,,,,
2021,2021-04-10,52,Lady,Brett Young,0,english,268,0,0.00,,,,,,
2021,2021-04-10,53,Telepatia,Kali Uchis,0,english,277,156,56.32,,,,,,
2021,2021-04-10,54,Forever After All,Luke Combs,0,english,304,0,0.00,,,,,,
2021,2021-04-10,55,SoulFly,Rod Wave,0,english,571,0,0.00,1,,,,,
2021,2021-04-10,56,Goosebumps,Travis Scott,0,english,539,0,0.00,,,,,,
2021,2021-04-10,57,My Head And My Heart,Ava Max,0,english,302,0,0.00,,,,,,
2021,2021-04-10,58,Time Today,Moneybagg Yo,0,english,570,0,0.00,,,,,,
2021,2021-04-10,59,Willow,Taylor Swift,0,english,412,0,0.00,,,,,,
2021,2021-04-10,60,Just The Way,Parmalee,0,english,511,0,0.00,,,,,,
2021,2021-04-10,61,Gone Till November,Rod Wave,0,english,289,,0.00,1,,,,,
2021,2021-04-10,62,Mommas House,Dustin Lynch,0,english,374,0,0.00,,,,,,
2021,2021-04-10,63,Don't Forget,Rod Wave,0,english,820,0,0.00,1,,,,,
2021,2021-04-10,64,Damage,her,0,english,291,0,0.00,,,,,,
2021,2021-04-10,65,Blame On You,Rod Wave,0,english,434,0,0.00,1,,,,,
2021,2021-04-10,66,Somebody Like That,Tenille Arts,0,english,295,0,0.00,,,,,,
2021,2021-04-10,67,Hell Of A View,Eric Church,0,english,229,0,0.00,,,,,,
2021,2021-04-10,68,Headshot,Lil Tjay,0,english,512,1,0.20,,,,,,
2021,2021-04-10,69,Big Purr,Coi Leray,0,english,419,0,0.00,1,,,,,
2021,2021-04-10,70,Lemon Pepper Freestyle,Drake Featuring Rick Ross,0,english,1158,2,0.17,,,,,,
2021,2021-04-10,71,All I Got,Rod Wave,0,english,471,0,0.00,1,,,,,
2021,2021-04-10,72,As I Am,Justin Bieber Featuring Khalid,0,english,329,0,0.00,,,,,,
2021,2021-04-10,73,Breaking Up Was Easy In The 90s,Sam Hunt,0,english,405,0,0.00,,,,,,
2021,2021-04-10,74,Down To One,Luke Bryan,0,english,379,0,0.00,,,,,,
2021,2021-04-10,75,Made For You,Jake Owen,0,english,242,0,0.00,,,,,,
2021,2021-04-10,76,Hellcats & Trackhawks,Lil Durk,0,english,530,0,0.00,,,,,,
2021,2021-04-10,77,Masterpiece,DaBaby,0,english,881,0,0.00,,,,,,
2021,2021-04-10,78,La Noche de Anoche,Bad Bunny,1,spanish,499,499,100.00,,,,,,
2021,2021-04-10,79,Wasted On You,Morgan Wallen,0,english,278,0,0.00,,,,,,
2021,2021-04-10,80,Monsters,All Time Low,0,english,458,0,0.00,,,,,,
2021,2021-04-10,81,Body,Megan Thee Stallion,0,english,480,0,0.00,,,,,,
2021,2021-04-10,82,Real As It Gets,Lil Baby,0,english,845,6,0.71,,,,,,
2021,2021-04-10,83,Quicksand,Morray,0,english,848,8,0.94,,,,,,
2021,2021-04-10,84,Pick Up Your Feelings,Jazmine Sullivan,0,english,510,0,0.00,,,,,,
2021,2021-04-10,85,Pills and Billz,Rod Wave,0,english,397,0,0.00,1,,,,,
2021,2021-04-10,86,The Business,Tiesto,0,english,292,0,0.00,,,,,,
2021,2021-04-10,87,Buss It,Erica Banks,0,english,478,3,0.63,,,,,,
2021,2021-04-10,88,How The Game Go,Rod Wave,0,english,369,0,0.00,1,,,,,
2021,2021-04-10,89,OMDB,Rod Wave,0,english,431,0,0.00,1,,,,,
2021,2021-04-10,90,Settling Down,Miranda Lambert,0,english,283,0,0.00,,,,,,
2021,2021-04-10,91,Almost Maybes,Jordan Davis,0,english,375,0,0.00,,,,,,
2021,2021-04-10,92,Glad You Exist,Dan and Shay,0,english,288,0,0.00,,,,,,
2021,2021-04-10,93,Clouds,NF,0,english,742,0,0.00,,,,,,
2021,2021-04-10,94,What's Love??,Rod Wave,0,english,401,0,0.00,1,,,,,
2021,2021-04-10,95,One Too Many,Keith Urban,0,english,387,0,0.00,,,,,,
2021,2021-04-10,96,Shock Da World,Rod Wave,0,english,477,0,0.00,1,,,,,
2021,2021-04-10,97,You Got It,VEDO,0,english,473,0,0.00,,,,,,
2021,2021-04-10,98,Sneaky Links,Rod Wave,0,english,353,0,0.00,1,,,,,
2021,2021-04-10,99,Nobody,Dylan Scott,0,english,297,0,0.00,,,,,,
2021,2021-04-10,100,Girl Like Me,Black Eyed Peas,0,english,474,142,29.96,,,,,,
2021,2021-04-17,1,Leave The Door Open,Silk Sonic,0,english,476,0,0.00,1,,,,,
2021,2021-04-17,2,Montero Call Me By Your Name,Lil Nas X,0,english,339,0,0.00,,,,,,
2021,2021-04-17,3,Peaches,Justin Bieber,0,english,491,0,0.00,,,,,,
2021,2021-04-17,4,Up,Cardi B,0,english,536,0,0.00,,,,,,
2021,2021-04-17,5,Drivers License,Olivia Rodrigo,0,english,356,0,0.00,,,,,,
2021,2021-04-17,6,Save Your Tears,The Weeknd,0,english,267,0,0.00,,,,,,
2021,2021-04-17,7,Levitating,Dua Lipa,0,english,498,0,0.00,,,,,,
2021,2021-04-17,8,Deja Vu,Olivia Rodrigo,0,english,297,18,6.06,1,,,,,
2021,2021-04-17,9,Blinding Lights,The Weeknd,0,english,259,0,0.00,,,,,,
2021,2021-04-17,10,Astronaut In The Ocean,Masked Wolf,0,english,441,0,0.00,,,,,,
2021,2021-04-17,11,Calling My Phone,Lil Tjay,0,english,647,0,0.00,,,,,,
2021,2021-04-17,12,What You Know Bout Love,Pop Smoke,0,english,464,0,0.00,,,,,,
2021,2021-04-17,13,Mood,24kGoldn,0,english,455,0,0.00,,,,,,
2021,2021-04-17,14,Best Friend,Saweetie,0,english,529,0,0.00,1,,,,,
2021,2021-04-17,15,34 plus 35,Ariana Grande,0,english,485,0,0.00,,,,,,
2021,2021-04-17,16,Go Crazy,Chris Brown,0,english,563,0,0.00,,,,,,
2021,2021-04-17,17,What's Next,Drake,0,english,548,3,0.55,,,,,,
2021,2021-04-17,18,Back In Blood,Pooh Shiesty,0,english,716,0,0.00,,,,,,
2021,2021-04-17,19,Beat Box,SpotemGottem,0,english,336,0,0.00,,,,,,
2021,2021-04-17,20,Therefore I Am,Billie Eilish,0,english,323,0,0.00,,,,,,
2021,2021-04-17,21,you broke me first,Tate McRae,0,english,328,0,0.00,,,,,,
2021,2021-04-17,22,Heartbreak Anniversary,Giveon,0,english,266,0,0.00,,,,,,
2021,2021-04-17,23,You're Mines Still,Yung Bleu,0,english,468,0,0.00,,,,,,
2021,2021-04-17,24,Positions,Ariana Grande,0,english,351,0,0.00,,,,,,
2021,2021-04-17,25,Beautiful Mistakes,Maroon 5,0,english,536,0,0.00,,,,,,
2021,2021-04-17,26,Starting Over,Chris Stapleton,0,english,257,0,0.00,1,,,,,
2021,2021-04-17,27,On Me,Lil Baby,0,english,490,0,0.00,,,,,,
2021,2021-04-17,28,My Exs Best Friend,Machine Gun Kelly,0,english,365,0,0.00,,,,,,
2021,2021-04-17,29,The Good Ones,Gabby Barrett,0,english,290,0,0.00,,,,,,
2021,2021-04-17,30,Without You,The Kid LAROI,0,english,309,0,0.00,,,,,,
2021,2021-04-17,31,Dakiti,Bad Bunny,1,spanish,415,415,100.00,,,,,,
2021,2021-04-17,32,Tombstone,Rod Wave,0,english,388,0,0.00,,,,,,
2021,2021-04-17,33,For The Night,Pop Smoke,0,english,581,0,0.00,,,,,,
2021,2021-04-17,34,No More Parties,Coi Leray,0,english,603,0,0.00,,,,,,
2021,2021-04-17,35,Good Days,SZA,0,english,431,0,0.00,,,,,,
2021,2021-04-17,36,Track Star,Mooski,0,english,494,0,0.00,,,,,,
2021,2021-04-17,37,What's Your Country Song,Thomas Rhett,0,english,274,0,0.00,,,,,,
2021,2021-04-17,38,Wants And Needs,Drake,0,english,609,2,0.33,,,,,,
2021,2021-04-17,39,Street Runner,Rod Wave,0,english,495,0,0.00,,,,,,
2021,2021-04-17,40,Cry Baby,Megan Thee Stallion,0,english,511,0,0.00,,,,,,
2021,2021-04-17,41,Streets,Doja Cat,0,english,432,4,0.93,,,,,,
2021,2021-04-17,42,We're Good,Dua Lipa,0,english,294,0,0.00,,,,,,
2021,2021-04-17,43,Put Your Records On,Ritt Momney,0,english,271,0,0.00,,,,,,
2021,2021-04-17,44,Heat Waves,Glass Animals,0,english,417,0,0.00,,,,,,
2021,2021-04-17,45,Forever After All,Luke Combs,0,english,304,0,0.00,,,,,,
2021,2021-04-17,46,Richer,Rod Wave,0,english,488,0,0.00,,,,,,
2021,2021-04-17,47,Goosebumps,Travis Scott,0,english,539,0,0.00,1,,,,,
2021,2021-04-17,48,Whoopty,CJ,0,english,395,11,2.78,,,,,,
2021,2021-04-17,49,Time Today,Moneybagg Yo,0,english,570,0,0.00,,,,,,
2021,2021-04-17,50,Run It Up,Lil Tjay,0,english,1045,0,0.00,1,,,,,
2021,2021-04-17,51,Telepatia,Kali Uchis,0,english,277,156,56.32,,,,,,
2021,2021-04-17,52,Just The Way,Parmalee,0,english,511,0,0.00,,,,,,
2021,2021-04-17,53,Anyone,Justin Bieber,0,english,325,0,0.00,,,,,,
2021,2021-04-17,54,Long Live,Florida Georgia Line,0,english,269,0,0.00,,,,,,
2021,2021-04-17,55,Headshot,Lil Tjay,0,english,512,1,0.20,,,,,,
2021,2021-04-17,56,Dancing With The Devil,Demi Lovato,0,english,278,0,0.00,1,,,,,
2021,2021-04-17,57,Hold On,Justin Bieber,0,english,323,0,0.00,,,,,,
2021,2021-04-17,58,Lady,Brett Young,0,english,268,0,0.00,,,,,,
2021,2021-04-17,59,Mommas House,Dustin Lynch,0,english,374,0,0.00,1,,,,,
2021,2021-04-17,60,Willow,Taylor Swift,0,english,412,0,0.00,,,,,,
2021,2021-04-17,61,Met Him Last Night,Demi Lovato,0,english,318,0,0.00,1,,,,,
2021,2021-04-17,62,Somebody Like That,Tenille Arts,0,english,295,0,0.00,,,,,,
2021,2021-04-17,63,My Head And My Heart,Ava Max,0,english,302,0,0.00,,,,,,
2021,2021-04-17,64,Hell Of A View,Eric Church,0,english,229,0,0.00,,,,,,
2021,2021-04-17,65,Damage,her,0,english,291,0,0.00,,,,,,
2021,2021-04-17,66,Made For You,Jake Owen,0,english,242,0,0.00,,,,,,
2021,2021-04-17,67,4 Da Gang,42 Dugg,0,english,575,0,0.00,1,,,,,
2021,2021-04-17,68,Breaking Up Was Easy In The 90s,Sam Hunt,0,english,405,0,0.00,,,,,,
2021,2021-04-17,69,Hellcats & Trackhawks,Lil Durk,0,english,530,0,0.00,1,,,,,
2021,2021-04-17,70,Lemon Pepper Freestyle,Drake Featuring Rick Ross,0,english,1158,2,0.17,,,,,,
2021,2021-04-17,71,Settling Down,Miranda Lambert,0,english,283,0,0.00,,,,,,
2021,2021-04-17,72,Masterpiece,DaBaby,0,english,881,0,0.00,,,,,,
2021,2021-04-17,73,Quicksand,Morray,0,english,848,8,0.94,,,,,,
2021,2021-04-17,74,The Business,Tiesto,0,english,292,0,0.00,,,,,,
2021,2021-04-17,75,La Noche de Anoche,Bad Bunny,1,spanish,499,499,100.00,,,,,,
2021,2021-04-17,76,Hard For The Next,Moneybagg Yo,0,english,574,0,0.00,,,,,,
2021,2021-04-17,77,Down To One,Luke Bryan,0,english,379,0,0.00,,,,,,
2021,2021-04-17,78,Almost Maybes,Jordan Davis,0,english,375,0,0.00,,,,,,
2021,2021-04-17,79,Pick Up Your Feelings,Jazmine Sullivan,0,english,510,0,0.00,,,,,,
2021,2021-04-17,80,Wasted On You,Morgan Wallen,0,english,278,0,0.00,,,,,,
2021,2021-04-17,81,Film Out,BTS,1,japanese,231,231,100.00,1,,,,,
2021,2021-04-17,82,Big Purr,Coi Leray,0,english,419,0,0.00,,,,,,
2021,2021-04-17,83,Real As It Gets,Lil Baby,0,english,845,6,0.71,,,,,,
2021,2021-04-17,84,Body,Megan Thee Stallion,0,english,480,0,0.00,,,,,,
2021,2021-04-17,85,Glad You Exist,Dan and Shay,0,english,288,0,0.00,,,,,,
2021,2021-04-17,86,Monsters,All Time Low,0,english,458,0,0.00,,,,,,
2021,2021-04-17,87,You Got It,VEDO,0,english,473,0,0.00,,,,,,
2021,2021-04-17,88,One Too Many,Keith Urban,0,english,387,0,0.00,,,,,,
2021,2021-04-17,89,Famous Friends,Chris Young,0,english,267,0,0.00,,,,,,
2021,2021-04-17,90,Mr. Perfectly Fine Taylor's Version,Taylor Swift,0,english,411,0,0.00,,,,,,
2021,2021-04-17,91,Nobody,Dylan Scott,0,english,297,0,0.00,,,,,,
2021,2021-04-17,92,As I Am,Justin Bieber Featuring Khalid,0,english,329,0,0.00,,,,,,
2021,2021-04-17,93,Lil Bit,Nelly,0,english,577,0,0.00,,,,,,
2021,2021-04-17,94,Drankin N Smokin,Future,0,english,582,2,0.34,,,,,,
2021,2021-04-17,95,Hello,Pop Smoke,0,english,530,13,2.45,,,,,,
2021,2021-04-17,96,Follow You,Imagine Dragons,0,english,275,0,0.00,,,,,,
2021,2021-04-17,97,Gone,Dierks Bentley,0,english,318,0,0.00,,,,,,
2021,2021-04-17,98,Girl Like Me,Black Eyed Peas,0,english,474,142,29.96,,,,,,
2021,2021-04-17,99,Buss It,Erica Banks,0,english,478,3,0.63,,,,,,
2021,2021-04-17,100,Arcade,Duncan Laurence,0,english,202,0,0.00,,,,,,
2021,2021-04-24,1,Rapstar,Polo G,0,english,541,0,0.00,1,,,,,
2021,2021-04-24,2,Montero Call Me By Your Name,Lil Nas X,0,english,339,0,0.00,,,,,,
2021,2021-04-24,3,Leave The Door Open,Silk Sonic,0,english,476,0,0.00,,,,,,
2021,2021-04-24,4,Peaches,Justin Bieber,0,english,491,0,0.00,,,,,,
2021,2021-04-24,5,Save Your Tears,The Weeknd,0,english,267,0,0.00,,,,,,
2021,2021-04-24,6,Levitating,Dua Lipa,0,english,498,0,0.00,,,,,,
2021,2021-04-24,7,Kiss Me More,Doja Cat,0,english,495,0,0.00,,,,,,
2021,2021-04-24,8,Up,Cardi B,0,english,536,0,0.00,,,,,,
2021,2021-04-24,9,Drivers License,Olivia Rodrigo,0,english,356,0,0.00,,,,,,
2021,2021-04-24,10,Astronaut In The Ocean,Masked Wolf,0,english,441,0,0.00,,,,,,
2021,2021-04-24,11,Blinding Lights,The Weeknd,0,english,259,0,0.00,,,,,,
2021,2021-04-24,12,Beat Box,SpotemGottem,0,english,336,0,0.00,1,,,,,
2021,2021-04-24,13,Calling My Phone,Lil Tjay,0,english,647,0,0.00,,,,,,
